id_empresa;nit;sector;antiguedad;tiempo_afiliacion;num_trabajadores;crecimiento_empleo;uso_servicios;satisfaccion;rotacion;salario_promedio;digitalizacion;formalizacion;distancia;abandono
5874;820724939;Servicios;27.1;19.3;17;9.0;5;62.8;34.0;5.89;83.9;78.4;11.7;0
5875;950366244;Manufactura;22.0;15.4;21;-6.3;5;82.1;38.9;3.76;40.8;50.3;1.5;0
5876;954250462;Servicios;7.8;4.8;122;5.0;9;82.5;18.9;3.98;78.7;53.9;12.9;0
5877;948696152;Manufactura;12.3;5.0;50;-9.3;2;66.6;16.8;2.52;75.3;77.7;6.2;1
5878;805130292;Servicios;6.5;2.0;40;2.0;9;85.2;6.1;2.88;58.1;60.0;2.1;0
5879;978676177;Construcción;6.0;4.5;17;10.4;6;63.4;21.2;5.93;91.7;85.0;4.8;0
5880;833637995;Servicios;9.6;3.5;22;11.7;6;69.8;20.3;2.59;55.8;68.7;25.8;0
5881;950707848;Servicios;10.5;6.3;12;24.0;5;64.1;7.4;3.74;38.5;46.9;1.0;0
5882;886379692;Comercio;15.3;9.8;11;-7.6;5;66.6;16.0;4.71;80.7;74.2;10.7;0
5883;833437176;Transporte;4.3;3.8;11;11.4;8;81.8;8.2;4.32;67.1;79.8;22.5;0
5884;864772121;Comercio;9.8;9.7;14;0.1;6;70.0;30.3;4.31;64.8;70.4;5.7;0
5885;970247013;Construcción;20.3;13.2;21;8.2;8;79.6;4.8;4.18;92.4;77.4;2.2;0
5886;955832666;Tecnología;9.4;3.4;15;-0.2;9;92.0;28.6;2.39;82.4;75.0;28.5;0
5887;817200107;Servicios;16.7;9.9;13;18.6;3;48.7;14.5;4.37;88.2;71.1;24.2;0
5888;906575683;Comercio;6.2;6.1;31;0.6;3;64.1;17.0;4.68;53.2;52.4;5.1;0
5889;902771156;Comercio;14.1;8.2;35;-4.9;10;100.0;21.8;2.94;93.3;83.8;1.0;0
5890;988318644;Servicios;19.0;16.9;20;-0.4;4;63.6;8.6;2.38;19.4;28.2;5.4;0
5891;988421784;Servicios;15.6;8.5;32;4.5;5;75.1;7.1;4.73;62.3;56.9;10.6;0
5892;805880038;Transporte;2.5;1.6;50;11.3;5;81.0;16.6;3.38;51.6;59.2;7.7;0
5893;969059106;Servicios;14.3;12.8;26;6.8;3;66.2;27.1;3.24;90.5;78.6;3.8;1
5894;917177271;Manufactura;6.7;4.8;49;15.0;4;60.1;17.1;2.76;71.3;55.9;14.0;0
5895;900186610;Servicios;16.7;15.7;16;14.3;9;68.4;19.5;1.98;51.2;41.5;37.1;0
5896;894916465;Construcción;9.5;4.8;25;18.3;4;75.2;6.9;4.94;89.8;66.8;1.6;0
5897;997428429;Comercio;6.9;1.9;84;-17.4;4;72.6;27.6;3.01;77.2;84.4;6.3;1
5898;910502742;Construcción;7.4;6.9;49;2.7;5;64.8;30.0;4.19;35.3;25.8;0.4;1
5899;845491225;Manufactura;9.4;2.4;8;-3.2;3;47.0;28.0;1.95;45.9;49.9;10.5;1
5900;883304574;Tecnología;11.3;4.4;33;-0.9;4;61.4;13.0;2.9;50.4;67.3;5.4;0
5901;998685294;Servicios;19.6;10.2;5;14.3;5;62.3;19.7;8.38;69.7;58.3;50.0;0
5902;928657961;Servicios;2.0;1.8;11;-22.5;5;50.1;20.0;3.12;41.1;57.3;1.2;1
5903;822715177;Comercio;18.6;15.5;45;5.6;4;62.8;37.2;3.3;71.6;65.7;10.8;0
5904;844081807;Servicios;8.7;5.5;41;16.7;1;44.0;15.4;2.47;81.7;66.3;0.1;1
5905;930281890;Servicios;13.9;4.2;15;11.7;7;71.5;18.2;2.65;90.5;85.5;27.7;0
5906;900790171;Servicios;4.0;1.8;58;15.0;6;77.9;14.9;4.51;40.3;42.4;7.5;0
5907;971456240;Comercio;13.1;8.3;15;21.2;5;47.2;20.8;2.1;31.6;43.8;11.8;0
5908;839987580;Servicios;5.1;4.3;15;13.9;1;49.4;9.6;2.79;64.1;75.5;1.8;1
5909;974791851;Construcción;10.2;9.3;16;-2.4;7;76.9;18.1;2.17;72.4;63.1;0.7;0
5910;866931204;Servicios;41.9;9.7;27;16.1;3;72.8;18.0;7.08;23.7;33.5;2.1;0
5911;930072259;Comercio;20.2;15.2;62;-4.9;0;43.7;11.3;2.52;74.4;54.9;14.5;1
5912;926190208;Servicios;18.6;9.2;29;-14.2;5;42.6;16.8;8.43;67.1;61.4;10.8;0
5913;954180615;Manufactura;5.9;5.6;125;14.1;2;24.2;13.0;3.45;80.4;66.5;10.0;1
5914;992770726;Tecnología;11.4;5.4;6;-12.2;7;79.1;16.5;1.95;93.1;65.0;34.1;1
5915;855779950;Comercio;3.9;3.7;22;0.1;4;62.5;34.0;4.51;68.9;53.2;6.5;1
5916;888946062;Comercio;6.2;3.2;26;15.7;3;70.7;29.1;3.7;73.1;60.4;4.2;1
5917;964860463;Servicios;3.1;2.5;28;17.6;2;64.9;41.2;3.91;60.4;51.0;28.3;1
5918;893629470;Servicios;17.8;15.9;28;28.7;3;72.4;9.5;4.02;42.8;46.0;30.0;0
5919;896227050;Servicios;9.1;6.5;22;10.7;3;57.4;21.9;3.64;79.2;82.7;5.9;1
5920;947422402;Tecnología;45.1;17.2;10;0.0;5;73.2;8.8;4.88;80.2;59.9;4.2;0
5921;976188121;Comercio;10.6;4.8;29;7.8;6;79.7;14.2;3.63;38.7;44.6;10.1;0
5922;951497483;Servicios;7.7;4.5;28;0.0;7;84.0;21.2;4.18;60.2;62.4;2.9;0
5923;933569607;Servicios;6.8;3.6;199;4.6;5;62.6;24.3;2.55;87.0;96.5;6.5;1
5924;888548578;Construcción;10.0;3.7;40;11.0;4;65.7;10.7;2.54;50.3;46.9;2.4;0
5925;934200892;Servicios;3.7;3.6;15;-3.7;5;61.6;7.4;5.33;37.6;60.8;25.3;1
5926;993902593;Manufactura;24.6;12.1;47;-1.6;6;89.8;16.4;2.32;50.3;57.3;6.6;0
5927;890594610;Construcción;15.9;9.8;27;14.7;0;45.1;5.4;3.55;61.0;66.8;3.4;0
5928;928653135;Comercio;5.1;4.6;14;9.5;2;65.0;37.9;2.63;66.0;45.9;8.2;1
5929;966282402;Manufactura;13.0;5.1;37;1.9;6;54.0;40.4;3.27;47.9;50.9;1.2;1
5930;887677410;Comercio;6.1;6.1;29;19.4;6;69.0;1.6;3.71;54.5;61.1;22.6;0
5931;987065190;Construcción;12.2;10.4;12;11.9;7;85.6;13.0;1.7;39.1;50.6;2.1;0
5932;963188409;Servicios;20.7;10.5;29;8.2;5;76.3;6.1;6.5;66.5;61.6;3.6;0
5933;860902945;Manufactura;4.7;3.2;11;-7.2;5;73.3;38.2;6.92;52.4;57.8;6.7;1
5934;839269831;Servicios;21.3;8.8;53;6.3;3;75.9;5.2;2.22;42.1;58.8;21.1;0
5935;939545317;Servicios;4.6;4.1;33;14.2;5;55.4;29.9;5.62;6.4;31.5;4.8;1
5936;863196633;Comercio;4.8;3.8;36;-5.7;4;73.0;30.1;2.65;36.0;39.4;5.4;1
5937;921215467;Comercio;13.4;3.7;23;8.0;5;92.1;19.7;2.64;86.0;67.0;20.2;0
5938;986265015;Comercio;15.2;3.5;13;-10.2;6;86.0;11.7;2.7;57.6;63.8;3.5;0
5939;894879785;Servicios;4.8;1.8;11;15.2;5;60.4;13.7;6.66;48.9;55.2;50.0;0
5940;997993527;Comercio;6.2;5.5;33;8.6;6;62.4;27.9;4.99;74.7;86.2;4.8;0
5941;900791771;Servicios;7.8;6.5;5;2.3;8;81.6;36.7;1.96;69.2;65.1;3.6;0
5942;996267782;Transporte;18.7;13.6;14;9.8;2;45.7;7.8;1.66;67.8;79.9;2.5;0
5943;978507314;Construcción;4.1;2.1;25;9.9;6;70.1;21.7;4.59;32.9;55.6;1.7;0
5944;833936480;Comercio;20.7;5.7;28;4.3;5;57.6;23.4;5.12;79.0;85.9;8.1;0
5945;884009530;Servicios;11.9;6.5;29;8.9;5;71.9;4.8;4.17;86.8;69.4;8.8;0
5946;864276940;Servicios;9.4;8.2;10;-0.7;6;75.4;32.1;4.1;55.6;50.3;17.3;0
5947;954039012;Servicios;23.0;18.2;58;7.5;2;63.8;31.3;2.51;72.0;67.6;7.6;0
5948;872879367;Construcción;4.4;3.6;41;-0.0;5;62.0;19.4;6.12;71.5;77.0;5.0;1
5949;973088012;Transporte;2.5;1.0;27;-7.4;7;70.4;19.2;1.96;84.6;70.6;11.0;1
5950;917524975;Servicios;4.2;1.2;11;12.4;5;88.3;21.2;1.95;56.1;62.0;6.7;0
5951;826876262;Transporte;4.9;2.8;17;-2.6;5;49.8;11.5;2.66;33.2;40.5;13.8;1
5952;967679712;Construcción;6.8;6.1;16;16.1;1;70.0;26.9;4.42;59.2;55.5;5.5;1
5953;800638273;Comercio;5.5;2.8;11;15.4;10;75.5;47.4;6.56;64.0;78.6;17.4;1
5954;942133004;Comercio;9.2;5.0;22;20.4;7;66.9;23.6;3.29;71.8;69.6;3.8;0
5955;865406849;Servicios;12.5;11.0;29;5.0;2;52.6;32.6;1.84;49.8;56.9;10.8;1
5956;835129502;Comercio;9.8;3.0;18;18.1;5;81.4;11.7;2.83;32.9;44.0;7.9;0
5957;955665131;Servicios;6.5;5.9;16;11.7;7;96.4;4.2;5.42;83.1;79.3;0.8;0
5958;862382160;Manufactura;4.1;1.5;70;-9.4;6;73.5;2.8;2.37;53.9;61.6;3.1;0
5959;802790688;Servicios;9.6;2.9;21;1.9;7;73.3;22.7;2.27;14.7;25.9;3.8;0
5960;900626488;Manufactura;29.0;20.7;9;0.3;8;69.2;11.1;3.88;65.7;57.8;23.6;0
5961;817735853;Comercio;6.7;3.8;42;-3.8;6;60.5;9.0;4.2;75.5;74.6;6.6;0
5962;922399589;Tecnología;17.7;8.4;18;17.5;6;73.5;4.2;3.47;55.8;54.7;9.2;0
5963;941920270;Comercio;7.5;6.0;16;2.7;5;68.4;11.3;5.12;86.4;59.3;1.7;0
5964;946490768;Servicios;4.2;1.9;18;6.2;4;66.8;23.4;4.18;49.7;50.9;5.3;1
5965;840589168;Comercio;6.6;2.6;35;-4.2;3;46.3;15.0;1.64;59.8;71.5;34.1;1
5966;982235732;Servicios;7.4;2.7;21;7.0;5;77.0;32.5;3.34;41.6;49.8;31.2;1
5967;977803915;Construcción;2.9;2.1;29;30.4;4;52.2;15.5;1.67;53.2;46.4;2.2;0
5968;980703529;Tecnología;9.7;8.4;23;-0.7;1;50.0;4.0;9.01;70.5;74.5;4.2;1
5969;835030317;Servicios;5.1;1.3;10;11.2;4;57.2;21.9;4.32;74.7;69.9;7.6;1
5970;950197189;Comercio;21.2;21.0;5;-15.7;4;76.1;14.8;4.3;50.1;70.5;19.4;0
5971;993903430;Servicios;12.6;9.5;11;5.9;5;62.1;5.0;4.91;49.1;53.0;2.1;0
5972;803931705;Servicios;8.3;3.7;17;1.7;5;68.2;17.9;4.67;90.9;81.9;9.7;0
5973;999139900;Transporte;5.6;2.9;65;-4.6;6;71.5;12.0;2.31;71.7;56.0;1.0;0
5974;934402875;Servicios;9.0;7.8;24;5.4;4;60.3;14.6;2.73;68.9;71.3;0.2;0
5975;964799977;Tecnología;15.1;5.8;174;23.1;4;55.4;23.4;2.52;39.4;48.6;37.0;0
5976;894392606;Servicios;11.5;6.8;6;18.8;6;75.1;19.3;2.04;38.6;49.1;6.7;0
5977;980722488;Servicios;9.0;4.4;11;3.9;9;81.2;5.9;2.59;67.4;74.4;13.7;0
5978;864741849;Servicios;12.4;6.2;38;8.2;0;47.0;20.9;2.31;85.7;86.1;6.4;1
5979;855894247;Construcción;9.1;3.5;20;-5.5;5;68.1;10.4;3.14;54.2;50.0;2.4;0
5980;946702692;Comercio;7.6;7.1;12;-5.8;7;83.4;19.5;2.15;96.3;75.0;10.7;0
5981;951754815;Manufactura;50.0;22.6;18;-0.4;6;79.8;7.0;3.56;73.2;86.2;1.3;0
5982;871990111;Manufactura;2.4;1.6;39;12.0;7;97.1;7.9;3.23;88.1;59.1;4.5;0
5983;953334629;Transporte;6.3;4.9;39;-3.9;5;65.6;1.6;2.84;43.3;46.5;0.2;0
5984;849854790;Manufactura;14.7;11.2;75;-9.6;6;89.0;15.5;3.59;69.6;67.0;3.9;0
5985;923019238;Servicios;13.6;7.0;99;9.9;4;48.8;14.3;2.42;63.3;73.3;8.8;0
5986;808692332;Construcción;7.2;4.8;17;-3.3;2;80.3;13.4;5.4;78.5;64.0;19.3;1
5987;934893206;Comercio;6.3;3.2;39;11.0;5;66.4;4.8;4.0;50.1;38.0;8.8;0
5988;870733544;Transporte;8.9;6.6;34;-3.3;6;75.2;14.4;2.55;62.4;68.2;13.5;0
5989;923640281;Servicios;37.6;24.3;38;7.6;1;53.3;19.9;3.33;77.7;68.9;21.9;0
5990;833963235;Transporte;11.8;6.6;33;6.9;9;100.0;23.8;3.51;74.8;70.1;0.7;0
5991;885333700;Servicios;28.5;26.8;112;11.0;5;54.1;26.8;3.24;36.8;59.2;16.7;0
5992;805797360;Manufactura;6.8;5.7;7;-6.8;6;67.5;3.3;5.12;43.9;47.0;13.4;0
5993;805248274;Comercio;7.0;3.3;16;21.8;5;68.8;8.1;2.51;41.6;60.4;5.9;0
5994;850944839;Transporte;12.5;11.4;9;-28.8;3;70.3;19.4;3.14;73.9;63.1;31.6;0
5995;963026128;Construcción;7.1;3.2;16;9.6;3;60.3;7.9;2.87;91.4;78.7;6.1;1
5996;865377591;Construcción;50.0;39.5;257;2.0;6;77.2;16.2;4.3;64.6;55.8;4.4;0
5997;820913014;Tecnología;1.4;1.3;56;6.6;6;86.1;13.2;3.39;88.9;91.6;3.9;0
5998;961679562;Comercio;9.0;2.1;5;-9.0;4;59.3;21.4;5.51;81.6;91.2;30.3;1
5999;999865484;Comercio;10.9;7.3;19;13.3;7;63.9;20.2;2.56;84.9;93.9;6.5;0
6000;888017754;Servicios;16.4;11.4;7;15.4;4;70.6;2.5;3.79;51.0;59.0;2.8;0
6001;978752107;Transporte;13.8;13.3;7;4.9;1;31.8;5.9;3.75;50.1;55.6;16.7;1
6002;812160744;Comercio;5.3;4.6;40;0.2;0;37.1;9.3;2.83;65.7;50.1;4.0;1
6003;979299885;Tecnología;47.5;37.3;17;-4.2;8;78.2;13.2;2.56;71.1;65.2;1.6;0
6004;950200574;Manufactura;5.6;2.5;15;-1.2;5;65.7;18.5;3.64;68.2;61.3;14.1;0
6005;891645514;Servicios;12.2;8.4;130;-3.9;3;60.9;29.1;4.31;81.0;62.7;3.5;0
6006;987848509;Comercio;10.3;5.9;11;20.6;1;41.6;25.2;4.81;80.3;64.8;2.2;0
6007;820962809;Construcción;23.1;12.5;21;0.6;7;74.8;15.7;4.22;54.7;61.2;15.7;0
6008;933021283;Comercio;50.0;24.7;13;-2.6;4;65.7;19.8;4.03;23.7;45.8;6.5;0
6009;922034581;Construcción;11.0;9.9;30;-1.1;5;65.8;7.5;3.57;22.5;40.2;29.3;0
6010;982974276;Construcción;12.1;5.0;51;17.9;5;82.6;9.4;3.1;19.5;30.3;0.2;0
6011;971560719;Comercio;2.9;2.2;8;14.0;6;79.5;18.6;2.55;76.5;66.1;15.2;0
6012;827762253;Servicios;8.4;5.9;9;-1.2;4;64.2;33.6;5.94;60.8;70.9;3.0;1
6013;888868848;Construcción;3.6;1.3;67;-5.7;3;45.2;18.4;2.87;75.8;74.6;21.8;1
6014;898110902;Comercio;17.6;13.3;27;-13.7;7;79.2;13.1;5.95;66.7;55.0;12.7;0
6015;968809112;Comercio;8.3;3.8;11;-1.4;1;38.3;19.8;6.49;89.9;77.0;7.2;1
6016;877836543;Tecnología;3.2;2.5;102;-0.3;7;84.3;28.4;3.02;52.3;62.7;2.1;0
6017;981552575;Servicios;18.2;9.2;14;8.2;3;58.6;9.2;4.38;80.2;61.7;0.1;0
6018;900805861;Manufactura;4.0;1.9;5;2.9;7;71.5;9.2;3.64;82.9;73.1;6.5;1
6019;892015734;Manufactura;14.8;4.5;13;1.6;6;62.2;23.5;3.39;76.8;77.9;4.7;0
6020;810594787;Transporte;6.5;1.7;44;-7.9;6;81.0;1.5;7.57;55.2;76.6;8.3;0
6021;978841748;Servicios;5.2;4.0;18;17.8;5;75.5;21.5;5.05;52.8;60.4;2.0;0
6022;893625029;Servicios;11.2;9.9;23;-3.0;1;53.9;33.4;4.72;84.9;88.8;16.5;1
6023;801280536;Comercio;5.3;3.8;7;-7.1;6;78.2;5.2;2.83;77.3;67.1;3.2;0
6024;883086984;Servicios;19.2;13.4;22;-7.3;5;62.6;34.9;3.23;80.8;69.1;0.7;1
6025;881506945;Comercio;9.4;2.4;29;24.2;4;67.0;39.4;2.03;75.4;72.2;22.0;1
6026;879544789;Servicios;15.5;5.7;100;-1.7;5;54.1;21.5;3.02;41.7;62.7;16.4;1
6027;920006128;Comercio;15.5;10.7;8;6.0;4;57.7;32.0;1.86;87.4;65.1;29.9;1
6028;804402450;Transporte;18.1;4.4;19;13.6;5;81.0;26.1;2.99;48.9;52.0;11.1;0
6029;929444254;Comercio;10.1;2.7;26;6.2;7;47.4;22.0;5.01;60.7;79.0;0.9;0
6030;996845980;Construcción;5.6;4.9;6;8.7;2;77.7;17.5;2.47;92.4;80.3;0.3;0
6031;952596615;Construcción;3.9;3.6;34;10.5;4;68.5;20.4;4.35;87.6;85.8;5.6;0
6032;953709551;Manufactura;9.0;4.0;5;7.4;6;79.6;14.3;2.85;84.0;63.4;19.9;0
6033;897739582;Manufactura;12.5;12.0;22;9.2;5;56.9;28.5;2.86;85.6;86.4;10.8;0
6034;984387803;Manufactura;37.6;8.3;8;17.1;3;73.6;27.7;4.01;59.6;64.2;5.3;0
6035;879258516;Construcción;4.0;3.7;11;2.3;9;84.7;11.0;2.06;72.6;65.1;3.2;1
6036;985260820;Comercio;3.0;2.2;15;15.9;5;66.2;9.3;3.17;27.6;28.9;8.9;0
6037;911082716;Comercio;13.5;3.7;35;10.7;7;69.3;1.0;4.89;68.4;57.9;29.2;0
6038;934120908;Servicios;4.1;2.7;14;-11.3;3;63.7;10.3;2.13;67.6;82.1;4.3;1
6039;837918047;Transporte;7.0;2.9;125;12.3;5;74.7;13.6;3.27;63.3;67.2;1.5;0
6040;916805965;Servicios;8.0;2.4;52;0.4;1;45.6;42.5;2.49;81.7;83.7;2.4;1
6041;839649145;Construcción;23.9;12.0;20;0.8;8;74.1;9.1;2.29;40.2;30.3;4.3;0
6042;834024524;Servicios;13.0;4.0;216;5.1;6;62.4;5.3;2.76;57.4;70.8;3.7;0
6043;874510263;Transporte;10.2;5.3;32;-11.5;6;70.7;24.5;1.78;68.2;82.7;5.0;0
6044;829586127;Servicios;6.8;3.4;18;7.4;3;58.8;13.5;4.97;61.0;50.6;5.4;1
6045;871007340;Construcción;16.0;8.3;72;1.9;7;68.6;11.2;5.4;89.2;78.7;18.6;0
6046;863353677;Tecnología;13.1;4.2;21;15.2;7;81.8;33.2;3.27;66.0;58.3;10.9;0
6047;974262196;Servicios;16.3;3.5;32;19.7;5;67.5;23.6;8.49;52.6;38.4;28.3;0
6048;832565212;Comercio;13.9;8.2;30;9.2;8;84.7;25.3;4.47;78.5;71.5;30.9;0
6049;899902281;Comercio;6.7;4.9;15;6.8;6;55.6;14.0;3.23;70.6;60.5;0.2;0
6050;860612994;Comercio;8.6;7.7;22;19.7;5;70.1;18.2;1.81;74.6;66.7;14.1;0
6051;901262030;Servicios;2.4;0.8;82;18.1;4;55.4;19.9;1.48;81.5;73.1;1.4;0
6052;817099997;Servicios;25.4;6.0;10;-10.3;6;65.9;35.1;5.15;55.9;59.7;1.0;1
6053;854666891;Comercio;12.6;12.3;17;18.8;7;82.6;10.8;3.19;29.7;43.5;37.4;0
6054;814418359;Comercio;12.3;8.4;32;19.4;3;61.0;8.8;4.22;24.2;41.5;10.8;0
6055;991360738;Comercio;4.5;1.3;53;-1.3;5;55.1;13.1;1.93;67.7;62.2;1.7;1
6056;946869288;Manufactura;12.6;3.7;52;1.8;7;90.9;2.3;2.26;70.0;79.8;5.1;0
6057;857127433;Tecnología;2.0;1.0;26;-1.4;7;75.1;19.6;3.79;75.7;59.2;35.0;0
6058;936441160;Servicios;7.2;4.9;5;3.9;4;63.4;19.0;2.31;31.8;55.0;14.0;0
6059;967618926;Comercio;4.1;1.3;111;-12.0;2;68.2;16.2;2.69;55.2;52.9;2.2;1
6060;847989025;Comercio;14.2;13.2;122;5.9;4;79.3;8.4;4.21;65.9;70.2;10.5;0
6061;886418736;Construcción;12.9;5.5;20;-6.6;6;77.3;7.0;5.19;98.4;85.4;1.3;0
6062;939375346;Transporte;8.9;8.8;18;-0.7;5;67.7;16.3;2.32;80.6;81.0;3.9;0
6063;999027583;Comercio;7.8;2.8;56;2.9;6;52.5;6.7;2.91;65.8;70.0;0.1;0
6064;815699554;Construcción;18.8;13.3;28;15.1;3;52.1;18.8;3.82;65.1;83.1;43.5;0
6065;859636061;Servicios;8.1;6.1;11;-2.6;4;54.2;17.1;4.58;25.8;40.2;0.1;1
6066;927140760;Tecnología;3.6;3.3;112;12.8;5;78.4;33.1;3.92;59.8;52.6;3.4;0
6067;977418602;Comercio;10.9;8.1;93;23.2;5;81.5;21.2;4.95;61.1;48.7;10.6;0
6068;855708230;Servicios;8.1;7.7;10;7.3;4;51.1;16.0;3.41;27.0;41.6;9.1;1
6069;884895306;Servicios;14.9;9.2;5;0.8;6;78.8;16.4;3.4;88.5;79.9;0.4;0
6070;864114137;Comercio;3.9;3.0;56;-1.5;7;63.1;28.6;3.56;76.3;84.1;1.3;1
6071;808816057;Servicios;26.1;22.4;9;12.4;1;51.8;14.6;2.39;57.5;49.8;4.5;0
6072;823452633;Comercio;3.5;2.5;6;-0.8;4;61.2;7.8;4.27;31.4;52.9;5.6;1
6073;892861181;Construcción;8.7;6.6;21;1.6;4;48.9;19.4;2.13;73.0;81.6;8.8;0
6074;910439184;Servicios;8.5;7.8;24;6.6;4;63.6;9.6;3.52;59.2;43.5;5.7;0
6075;821572577;Tecnología;8.9;7.0;9;-0.8;7;88.3;36.5;2.32;60.9;71.7;5.4;0
6076;861436543;Servicios;12.3;2.8;31;15.5;5;72.0;24.6;2.91;57.4;55.1;1.2;1
6077;954428421;Manufactura;5.2;3.7;52;0.4;2;38.6;11.2;3.37;75.5;55.1;4.3;1
6078;854321424;Servicios;50.0;38.2;5;17.5;4;77.7;16.5;2.22;51.0;50.5;1.6;0
6079;969168882;Servicios;23.4;11.5;6;4.8;3;57.6;3.8;4.48;45.5;55.9;38.8;0
6080;921003548;Transporte;41.4;41.2;14;-1.0;4;75.1;30.3;2.32;42.8;31.1;3.0;0
6081;989377417;Comercio;2.2;1.0;9;4.1;5;65.2;24.4;2.97;60.7;73.6;5.8;0
6082;912911341;Servicios;3.6;2.6;21;-2.1;2;55.1;38.8;2.88;25.9;34.1;0.1;1
6083;830252121;Comercio;33.9;13.4;50;-5.8;4;63.0;9.2;4.6;69.2;52.8;3.6;0
6084;928289683;Servicios;6.3;2.6;32;0.5;3;45.1;8.4;2.71;54.3;68.4;0.4;1
6085;906209193;Comercio;4.8;3.0;25;0.5;6;73.7;1.9;2.45;65.9;72.7;18.1;0
6086;963006454;Comercio;2.8;0.6;45;-4.2;0;66.9;18.3;3.75;55.5;45.0;1.2;1
6087;853657440;Manufactura;16.2;8.3;5;-4.1;4;74.2;1.4;5.26;70.9;70.3;2.2;0
6088;958925744;Transporte;1.8;1.3;51;-3.3;4;57.8;11.3;3.19;66.3;71.0;4.6;0
6089;896204784;Manufactura;7.1;6.3;73;9.8;9;85.6;14.2;4.55;46.6;49.2;9.8;0
6090;960829762;Construcción;11.3;6.5;112;18.6;2;48.2;15.5;3.71;70.2;63.3;12.0;0
6091;852794329;Tecnología;8.7;8.1;5;-1.6;2;48.4;22.8;4.97;41.8;59.1;8.0;1
6092;813456236;Servicios;2.8;1.9;19;-1.1;6;82.6;25.6;1.27;47.2;52.2;12.9;0
6093;946067036;Comercio;7.6;2.6;6;-8.4;5;89.1;21.0;4.63;71.4;73.5;11.9;0
6094;934088852;Servicios;14.4;14.0;34;11.6;5;53.7;14.5;5.72;37.4;58.2;0.1;0
6095;895428885;Construcción;10.5;8.6;15;1.6;8;86.3;17.3;2.83;53.2;70.8;22.1;0
6096;817191028;Transporte;7.0;4.0;41;26.4;5;78.7;6.4;3.54;95.6;82.4;2.3;0
6097;821418489;Comercio;4.6;1.0;11;16.3;5;66.5;15.7;2.4;41.1;47.2;21.7;0
6098;964179381;Servicios;9.8;8.5;34;2.7;0;21.0;4.8;3.05;42.2;52.2;19.7;0
6099;923222518;Construcción;10.3;5.8;7;11.2;6;85.2;4.4;2.24;56.6;70.1;15.9;0
6100;970638834;Servicios;3.9;2.1;14;-3.7;4;56.2;20.6;3.27;52.5;73.4;2.3;0
6101;944036799;Servicios;13.6;7.7;21;-5.6;7;75.3;20.8;2.83;39.1;48.5;21.3;0
6102;898847645;Servicios;6.3;1.6;129;-2.8;7;89.5;35.3;3.73;80.6;60.1;16.3;0
6103;881758485;Servicios;45.6;40.2;40;-6.1;3;65.6;8.9;2.1;22.0;34.0;0.2;0
6104;867259698;Servicios;4.4;3.5;23;11.4;6;51.6;7.1;4.94;50.8;56.5;3.8;0
6105;839362237;Servicios;10.5;9.5;23;14.2;0;46.2;10.1;5.91;71.8;58.1;1.4;1
6106;861777526;Tecnología;5.9;2.1;11;6.0;7;71.1;2.8;2.82;30.0;54.6;1.4;0
6107;937800948;Servicios;13.8;13.6;14;7.1;6;64.4;21.4;3.86;44.6;50.3;9.0;0
6108;846278194;Servicios;7.7;6.4;22;0.3;6;65.9;14.1;2.27;67.2;49.8;6.4;1
6109;801024829;Construcción;8.5;4.0;32;-8.6;3;48.0;27.0;2.64;49.5;41.4;0.8;1
6110;868112866;Manufactura;42.8;34.4;9;12.5;7;79.2;16.4;4.27;55.4;50.6;33.6;0
6111;843315253;Servicios;6.3;5.2;121;3.6;3;66.0;17.7;4.42;62.6;48.3;11.1;0
6112;989964303;Servicios;6.0;6.0;12;18.7;5;84.2;10.7;4.42;63.4;63.3;14.1;0
6113;841763449;Servicios;4.4;4.4;15;5.4;5;79.5;7.1;4.53;90.4;67.1;0.6;0
6114;949588378;Servicios;10.0;3.0;21;6.8;7;74.9;37.9;3.23;51.7;54.5;7.1;1
6115;894286227;Servicios;12.1;7.6;23;18.6;3;66.2;11.4;4.14;66.4;57.5;2.9;1
6116;875403203;Construcción;11.7;3.0;12;0.3;6;73.0;12.5;3.17;42.6;39.8;2.2;1
6117;926222084;Manufactura;30.0;25.5;6;3.9;2;41.2;29.3;2.39;66.2;68.6;17.7;1
6118;900684306;Manufactura;19.4;14.2;8;15.3;9;93.6;25.8;2.46;68.0;76.3;18.9;0
6119;882967150;Manufactura;17.2;13.7;38;12.0;3;56.2;15.0;8.65;31.2;52.8;0.7;0
6120;921953113;Comercio;11.5;6.9;8;-0.2;5;76.4;14.0;6.08;42.0;38.5;1.4;0
6121;909161334;Transporte;6.6;3.1;40;20.3;9;91.2;20.2;3.36;89.4;82.1;23.6;0
6122;903600374;Transporte;4.0;0.8;16;1.7;4;67.5;10.6;3.79;74.8;59.4;12.8;0
6123;934088284;Comercio;6.0;1.6;95;-18.0;6;65.8;30.9;3.74;75.5;66.4;0.9;1
6124;864253277;Transporte;10.2;4.8;33;13.2;1;67.1;41.5;2.51;72.1;53.3;10.9;1
6125;994910988;Construcción;5.0;2.7;26;16.1;5;59.9;30.1;3.96;32.1;40.3;13.0;1
6126;882027205;Servicios;4.0;3.6;23;0.2;6;81.6;42.2;3.47;44.9;54.7;13.3;1
6127;982122137;Servicios;17.5;15.0;11;-3.7;8;87.1;9.8;2.8;38.4;42.3;29.6;0
6128;976520275;Servicios;5.5;4.2;12;-9.2;4;56.0;17.4;3.77;50.9;51.3;16.0;1
